# written by a dog's breakfast of mtpy (Kirkby et al.) and pandas assembled Oliver Azevedo, plus M3D from University of Alberta, 2018. Based on M3DET by Ersan Turkoglu (2006).
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 10.0836 -85.3647
> 35 36
0.002580858 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -26.27543 -16.20513 5.25996923496747
0.002580858 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 486.3297 421.0028 24.321028077912388
0.002580858 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -327.5202 -360.4863 16.37149647109684
0.002580858 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY 5.165674 -53.71121 1.0479519830027297
0.004146178 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX 14.43557 5.255508 1.4063830585280337
0.004146178 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 355.9702 366.7759 18.070361280860936
0.004146178 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -247.5431 -317.5096 12.353187308524625
0.004146178 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY 21.02312 -24.9006 4.144700284045878
0.00666085 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -22.23082 -3.974259 5.063526063917227
0.00666085 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 283.0712 294.3891 14.257207285807548
0.00666085 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -162.0512 -235.2778 8.045111485179396
0.00666085 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY 18.57625 -13.7793 3.5523144363465913
0.01070069 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -19.07973 -4.129979 3.8176300262210057
0.01070069 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 211.2303 243.9798 10.64748224629626
0.01070069 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -116.0133 -184.2987 5.6938148962725
0.01070069 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY 16.12424 -5.043995 3.203959144610016
0.01719073 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -2.579933 -31.43814 0.6388668485749962
0.01719073 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 116.7132 188.8314 6.104954588252561
0.01719073 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -81.91157 -119.1873 4.078855983320416
0.01719073 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY 22.72318 -0.9712321 4.482727771317907
